row_id,delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,delivery_time_hours_clean,expected_time_hours_clean
23711,23711.0,fedex,electronics,ev bike,same day,east,clear,84.6,33.88,no,delivered,4,624.64,3.0,8.0
23712,23712.0,ekart,clothing,truck,standard,east,cold,224.6,45.27,no,delivered,4,1258.81,5.0,24.0
23713,23713.0,amazon logistics,groceries,ev bike,standard,north,rainy,119.5,6.16,no,delivered,3,615.98,6.0,24.0
23714,23714.0,ekart,automobile parts,ev bike,express,east,hot,118.1,40.47,yes,delayed,2,761.91,5.0,4.0
23715,23715.0,dhl,automobile parts,bike,standard,north,stormy,43.7,33.63,no,delivered,5,319.39,5.0,24.0
23716,23716.0,fedex,pharmacy,ev bike,standard,west,stormy,168.6,22.92,no,delivered,5,911.76,12.0,24.0
23717,23717.0,dhl,automobile parts,ev bike,same day,central,cold,20.3,3.52,no,delivered,5,212.06,1.0,8.0
23718,23718.0,shadowfax,automobile parts,bike,express,north,clear,195.7,21.3,no,delivered,4,1092.4,5.0,5.0
23719,23719.0,amazon logistics,pharmacy,scooter,standard,south,foggy,265.4,11.97,no,delivered,4,1362.91,9.0,24.0
23720,23720.0,fedex,clothing,ev bike,standard,west,rainy,86.3,40.54,no,delivered,4,553.12,7.0,24.0
23721,23721.0,fedex,automobile parts,van,two day,west,cold,139.4,34.39,no,delivered,4,800.17,5.0,16.0
23722,23722.0,ecom express,pharmacy,bike,same day,east,clear,122.4,22.31,no,delivered,4,778.93,4.0,8.0
23723,23723.0,ecom express,clothing,ev van,standard,central,rainy,218.4,37.16,no,delivered,4,1203.48,10.0,24.0
23724,23724.0,ecom express,fragile items,truck,same day,east,stormy,245.8,18.69,yes,delayed,2,1385.07,12.0,8.0
23725,23725.0,delhivery,groceries,van,same day,west,clear,110.8,26.09,no,delivered,5,732.27,4.0,8.0
23726,23726.0,amazon logistics,fragile items,truck,same day,east,clear,205.2,7.48,no,delivered,4,1148.44,7.0,8.0
23727,23727.0,ecom express,documents,van,two day,central,cold,20.1,26.88,no,delivered,3,181.14,0.0,16.0
23728,23728.0,amazon logistics,electronics,bike,same day,east,clear,174.4,47.63,no,delivered,4,1114.89,6.0,8.0
23729,23729.0,xpressbees,furniture,truck,same day,north,rainy,149.5,45.8,no,delivered,3,984.9,7.0,8.0
23730,23730.0,dhl,furniture,ev van,standard,central,foggy,14.2,23.4,no,delivered,4,141.2,3.0,24.0
23731,23731.0,xpressbees,fragile items,ev van,two day,east,foggy,258.8,24.06,no,delivered,5,1366.18,8.0,16.0
23732,23732.0,shadowfax,clothing,truck,standard,west,hot,131.4,12.4,no,delivered,4,694.2,4.0,24.0
23733,23733.0,amazon logistics,automobile parts,bike,two day,east,rainy,246.3,41.19,no,delivered,5,1355.07,11.0,16.0
23734,23734.0,dhl,clothing,scooter,same day,south,foggy,130.9,4.8,yes,delayed,2,768.9,8.0,8.0
23735,23735.0,xpressbees,automobile parts,scooter,express,south,stormy,98.4,49.52,yes,delayed,2,691.49,8.0,3.0
23736,23736.0,amazon logistics,cosmetics,bike,express,north,clear,138.4,33.3,no,delivered,3,841.9,4.0,4.0
23737,23737.0,amazon logistics,groceries,bike,two day,north,foggy,96.1,17.63,no,delivered,4,533.39,5.0,16.0
23738,23738.0,blue dart,automobile parts,ev bike,same day,south,stormy,45.0,32.47,yes,delayed,3,422.41,8.0,8.0
23739,23739.0,amazon logistics,groceries,van,express,west,rainy,168.1,44.07,yes,failed,1,1022.71,8.0,5.0
23740,23740.0,blue dart,pharmacy,ev van,standard,north,foggy,15.1,38.54,no,delivered,4,191.12,3.0,24.0
23741,23741.0,ecom express,electronics,bike,standard,west,stormy,5.5,8.17,no,delivered,4,95.6674,5.0,24.0
23742,23742.0,delhivery,electronics,bike,express,west,cold,145.8,25.35,yes,delayed,3,855.05,6.0,4.0
23743,23743.0,ekart,groceries,ev bike,same day,west,stormy,205.0,27.08,no,delivered,5,1206.24,7.0,8.0
23744,23744.0,shadowfax,documents,scooter,express,west,clear,267.2,25.64,yes,delayed,3,1462.92,7.0,7.0
23745,23745.0,fedex,documents,scooter,two day,central,hot,83.3,4.19,no,delivered,4,429.07,3.0,16.0
23746,23746.0,xpressbees,groceries,truck,same day,south,hot,163.9,3.92,no,delivered,3,931.26,4.0,8.0
23747,23747.0,dhl,pharmacy,ev van,same day,west,foggy,276.1,43.33,yes,delayed,2,1610.49,10.0,8.0
23748,23748.0,delhivery,clothing,van,two day,central,hot,28.5,8.29,no,delivered,4,167.37,2.0,16.0
23749,23749.0,shadowfax,cosmetics,ev bike,standard,west,clear,96.0,10.83,no,delivered,5,512.49,3.0,24.0
23750,23750.0,fedex,fragile items,van,same day,central,cold,53.1,19.17,no,delivered,5,423.01,3.0,8.0
23751,23751.0,fedex,fragile items,ev van,express,central,clear,187.8,40.93,yes,delayed,3,1111.79,7.0,5.0
23752,23752.0,dhl,clothing,van,two day,east,cold,295.7,16.4,no,delivered,5,1527.7,6.0,16.0
23753,23753.0,ecom express,fragile items,bike,two day,west,rainy,196.6,11.74,no,delivered,5,1018.22,11.0,16.0
23754,23754.0,amazon logistics,clothing,truck,same day,east,foggy,265.6,49.52,yes,failed,1,1577.28,12.0,8.0
23755,23755.0,blue dart,electronics,scooter,same day,central,rainy,210.8,43.85,yes,delayed,3,1285.55,9.0,8.0
23756,23756.0,delhivery,cosmetics,scooter,two day,north,hot,188.8,0.69,no,delivered,5,946.07,5.0,16.0
23757,23757.0,blue dart,cosmetics,scooter,same day,central,stormy,101.0,26.01,no,delivered,4,683.03,7.0,8.0
23758,23758.0,delhivery,clothing,van,two day,central,foggy,215.2,26.98,no,delivered,3,1156.94,7.0,16.0
23759,23759.0,xpressbees,groceries,bike,standard,south,hot,32.5,23.69,no,delivered,3,233.57,3.0,24.0
23760,23760.0,shadowfax,groceries,bike,standard,north,cold,8.4,16.25,no,delivered,5,95.6674,1.0,24.0
23761,23761.0,fedex,cosmetics,truck,two day,east,foggy,204.8,35.54,no,delivered,5,1130.62,5.0,16.0
23762,23762.0,shadowfax,furniture,bike,standard,west,hot,272.5,19.04,no,delivered,4,1419.62,7.0,24.0
23763,23763.0,amazon logistics,pharmacy,ev bike,standard,south,cold,213.8,38.41,no,delivered,4,1184.23,7.0,24.0
23764,23764.0,amazon logistics,electronics,ev van,two day,west,clear,67.9,2.47,no,delivered,4,346.91,3.0,16.0
23765,23765.0,dhl,automobile parts,scooter,express,east,rainy,252.0,13.23,yes,delayed,2,1349.69,8.0,7.0
23766,23766.0,shadowfax,pharmacy,bike,same day,south,rainy,158.2,16.64,no,delivered,5,940.92,7.0,8.0
23767,23767.0,shadowfax,cosmetics,scooter,two day,east,stormy,51.3,1.33,no,delivered,3,260.49,7.0,16.0
23768,23768.0,ecom express,furniture,bike,express,north,cold,187.4,11.89,yes,delayed,2,1022.67,5.0,5.0
23769,23769.0,xpressbees,documents,scooter,standard,east,cold,37.1,33.98,no,delivered,4,287.44,2.0,24.0
23770,23770.0,ekart,cosmetics,ev van,same day,west,stormy,71.2,8.77,yes,delayed,2,482.31,8.0,8.0
23771,23771.0,amazon logistics,documents,ev bike,same day,central,cold,220.8,37.49,no,delivered,3,1316.47,5.0,8.0
23772,23772.0,dhl,clothing,ev van,express,south,hot,289.6,49.08,yes,delayed,3,1632.7206,10.0,7.0
23773,23773.0,xpressbees,furniture,ev bike,same day,north,hot,106.0,25.31,no,delivered,3,705.93,4.0,8.0
23774,23774.0,ecom express,groceries,ev van,two day,north,cold,59.5,9.22,no,delivered,3,325.16,2.0,16.0
23775,23775.0,amazon logistics,automobile parts,truck,two day,central,hot,46.2,29.67,no,delivered,5,320.01,3.0,16.0
23776,23776.0,delhivery,pharmacy,bike,same day,central,clear,170.0,17.17,no,delivered,5,1001.51,6.0,8.0
23777,23777.0,blue dart,groceries,ev bike,standard,west,stormy,4.5,1.63,no,delivered,5,95.6674,6.0,24.0
23778,23778.0,amazon logistics,electronics,truck,two day,east,clear,217.5,25.39,no,delivered,4,1163.67,6.0,16.0
23779,23779.0,blue dart,groceries,ev van,express,central,clear,180.7,30.78,yes,delayed,2,1045.84,5.0,5.0
23780,23780.0,delhivery,clothing,ev bike,same day,west,cold,207.1,4.98,no,delivered,5,1150.44,6.0,8.0
23781,23781.0,ekart,clothing,truck,two day,south,hot,108.3,19.75,no,delivered,3,600.75,3.0,16.0
23782,23782.0,fedex,documents,ev bike,express,south,stormy,32.7,28.39,yes,delayed,2,298.67,4.0,2.0
23783,23783.0,blue dart,pharmacy,truck,standard,central,cold,289.7,16.77,no,delivered,5,1498.81,7.0,24.0
23784,23784.0,blue dart,electronics,bike,two day,north,hot,250.4,37.05,no,delivered,4,1363.15,9.0,16.0
23785,23785.0,dhl,clothing,truck,standard,west,stormy,163.4,1.13,no,delivered,5,820.39,10.0,24.0
23786,23786.0,shadowfax,electronics,van,express,north,foggy,55.7,23.86,yes,delayed,2,400.08,5.0,3.0
23787,23787.0,fedex,automobile parts,bike,two day,west,rainy,288.7,47.42,no,delivered,3,1585.76,12.0,16.0
23788,23788.0,amazon logistics,automobile parts,scooter,two day,south,rainy,95.2,41.72,no,delivered,5,601.16,5.0,16.0
23789,23789.0,ecom express,documents,ev van,standard,north,foggy,266.4,41.7,no,delivered,3,1457.1,12.0,24.0
23790,23790.0,delhivery,furniture,truck,express,north,clear,66.2,6.62,no,delivered,4,400.86,2.0,3.0
23791,23791.0,xpressbees,documents,bike,same day,north,clear,86.8,6.65,no,delivered,5,553.95,3.0,8.0
23792,23792.0,blue dart,furniture,van,express,central,rainy,101.4,35.91,yes,failed,1,664.73,6.0,4.0
23793,23793.0,dhl,furniture,ev bike,same day,central,foggy,123.4,37.72,no,delivered,4,830.16,7.0,8.0
23794,23794.0,dhl,documents,truck,same day,south,clear,272.0,10.73,yes,delayed,2,1492.19,11.0,8.0
23795,23795.0,xpressbees,pharmacy,ev bike,two day,south,rainy,280.4,14.31,no,delivered,4,1444.93,13.0,16.0
23796,23796.0,ekart,electronics,truck,same day,north,cold,24.1,38.46,no,delivered,5,335.88,0.0,8.0
23797,23797.0,ecom express,pharmacy,bike,standard,east,stormy,252.3,19.05,no,delivered,4,1318.65,15.0,24.0
23798,23798.0,dhl,cosmetics,ev van,two day,central,cold,118.4,34.85,no,delivered,4,696.55,3.0,16.0
23799,23799.0,amazon logistics,electronics,truck,same day,east,rainy,180.9,22.99,yes,delayed,2,1073.47,10.0,8.0
23800,23800.0,ecom express,cosmetics,ev van,two day,west,hot,47.9,46.42,no,delivered,4,378.76,2.0,16.0
23801,23801.0,fedex,cosmetics,scooter,same day,central,clear,35.8,37.94,no,delivered,4,392.82,3.0,8.0
23802,23802.0,delhivery,automobile parts,ev bike,express,central,clear,142.4,32.22,no,delivered,5,858.66,3.0,4.0
23803,23803.0,xpressbees,fragile items,bike,same day,south,clear,209.0,1.08,yes,delayed,2,1148.24,10.0,8.0
23804,23804.0,dhl,electronics,bike,two day,south,stormy,274.9,46.43,no,delivered,4,1513.79,12.0,16.0
23805,23805.0,dhl,electronics,ev van,two day,east,clear,295.9,28.47,no,delivered,5,1564.91,8.0,16.0
23806,23806.0,fedex,clothing,ev van,two day,north,rainy,248.2,7.98,no,delivered,5,1264.94,9.0,16.0
23807,23807.0,ekart,pharmacy,ev van,standard,east,hot,246.6,30.46,no,delivered,5,1324.38,5.0,24.0
23808,23808.0,ekart,cosmetics,scooter,two day,west,clear,37.5,36.93,no,delivered,3,298.29,3.0,16.0
23809,23809.0,ecom express,pharmacy,ev van,express,north,cold,128.2,47.32,yes,delayed,2,832.96,4.0,4.0
23810,23810.0,ekart,documents,bike,two day,central,clear,213.2,15.7,no,delivered,3,1113.1,7.0,16.0
23811,23811.0,fedex,clothing,van,same day,central,hot,157.2,17.69,no,delivered,4,939.07,6.0,8.0
23812,23812.0,xpressbees,electronics,van,same day,south,hot,67.7,37.3,no,delivered,3,550.4,4.0,8.0
23813,23813.0,blue dart,groceries,ev bike,two day,south,cold,62.3,46.99,no,delivered,4,452.47,3.0,16.0
23814,23814.0,shadowfax,documents,ev bike,two day,central,foggy,163.7,48.81,no,delivered,5,964.93,9.0,16.0
23815,23815.0,ecom express,documents,van,express,central,clear,261.8,27.49,yes,delayed,2,1441.47,7.0,7.0
23816,23816.0,amazon logistics,electronics,bike,same day,west,stormy,84.1,14.51,no,delivered,5,564.03,6.0,8.0
23817,23817.0,delhivery,documents,van,same day,south,cold,82.9,9.66,no,delivered,4,543.48,2.0,8.0
23818,23818.0,dhl,fragile items,scooter,express,east,hot,284.7,0.67,no,delivered,5,1475.18,7.0,7.0
23819,23819.0,delhivery,documents,ev bike,standard,west,stormy,83.8,43.43,no,delivered,3,549.29,6.0,24.0
23820,23820.0,shadowfax,fragile items,bike,two day,west,foggy,27.6,48.15,no,delivered,4,282.45,2.0,16.0
23821,23821.0,ekart,electronics,van,express,south,rainy,121.8,37.99,yes,delayed,3,772.97,8.0,4.0
23822,23822.0,ecom express,pharmacy,truck,standard,north,clear,214.9,39.06,no,delivered,5,1191.68,3.0,24.0
23823,23823.0,blue dart,electronics,truck,express,north,clear,297.1,31.47,no,delivered,4,1632.41,6.0,7.0
23824,23824.0,amazon logistics,groceries,ev bike,express,south,cold,108.0,44.38,no,delivered,5,723.14,3.0,4.0
23825,23825.0,dhl,automobile parts,scooter,two day,east,cold,4.9,17.17,no,delivered,5,95.6674,2.0,16.0
23826,23826.0,ecom express,cosmetics,truck,express,north,stormy,112.3,25.79,yes,delayed,2,688.87,8.0,4.0
23827,23827.0,blue dart,furniture,bike,standard,north,foggy,166.4,6.34,no,delivered,5,851.02,7.0,24.0
23828,23828.0,ekart,pharmacy,van,standard,south,rainy,68.7,37.79,no,delivered,4,456.87,5.0,24.0
23829,23829.0,dhl,pharmacy,ev van,two day,central,cold,189.4,44.56,no,delivered,3,1080.68,3.0,16.0
23830,23830.0,ecom express,fragile items,ev van,two day,south,hot,56.2,4.02,no,delivered,5,293.06,3.0,16.0
23831,23831.0,xpressbees,pharmacy,truck,standard,west,clear,291.3,12.31,no,delivered,5,1493.43,7.0,24.0
23832,23832.0,amazon logistics,furniture,van,express,west,foggy,47.7,37.03,yes,delayed,3,399.59,4.0,2.0
23833,23833.0,fedex,electronics,ev van,express,west,foggy,218.3,7.86,no,delivered,5,1165.08,5.0,6.0
23834,23834.0,amazon logistics,automobile parts,van,same day,central,hot,225.1,16.29,no,delivered,4,1274.37,6.0,8.0
23835,23835.0,shadowfax,pharmacy,ev bike,same day,south,hot,165.3,1.97,no,delivered,5,932.41,4.0,8.0
23836,23836.0,xpressbees,documents,truck,same day,north,hot,80.1,18.99,no,delivered,5,557.47,2.0,8.0
23837,23837.0,amazon logistics,clothing,bike,express,north,hot,123.3,48.22,no,delivered,4,811.16,4.0,4.0
23838,23838.0,ecom express,pharmacy,ev bike,same day,east,rainy,225.8,21.42,yes,delayed,2,1293.26,8.0,8.0
23839,23839.0,shadowfax,fragile items,ev van,same day,east,foggy,120.3,20.45,no,delivered,4,762.85,6.0,8.0
23840,23840.0,dhl,fragile items,ev bike,standard,east,hot,124.6,48.72,no,delivered,5,769.16,4.0,24.0
23841,23841.0,shadowfax,fragile items,truck,same day,central,rainy,160.0,30.94,yes,delayed,3,992.82,8.0,8.0
23842,23842.0,xpressbees,automobile parts,bike,same day,north,stormy,190.4,4.79,yes,delayed,2,1066.37,9.0,8.0
23843,23843.0,ecom express,pharmacy,bike,express,west,hot,243.8,47.41,yes,failed,2,1411.23,7.0,6.0
23844,23844.0,xpressbees,automobile parts,ev van,express,south,hot,270.1,33.62,no,delivered,5,1501.36,6.0,7.0
23845,23845.0,ecom express,electronics,van,same day,west,foggy,9.3,34.02,no,delivered,3,248.56,3.0,8.0
23846,23846.0,xpressbees,groceries,van,two day,north,foggy,236.9,36.29,no,delivered,4,1293.37,6.0,16.0
23847,23847.0,ecom express,furniture,truck,express,north,stormy,202.5,14.67,yes,delayed,3,1106.51,8.0,6.0
23848,23848.0,xpressbees,cosmetics,ev van,standard,east,clear,283.6,49.17,no,delivered,4,1565.51,6.0,24.0
23849,23849.0,amazon logistics,documents,van,standard,south,hot,108.1,39.5,no,delivered,4,659.0,4.0,24.0
23850,23850.0,blue dart,documents,truck,two day,central,clear,274.4,7.89,no,delivered,5,1395.67,8.0,16.0
23851,23851.0,ecom express,automobile parts,truck,two day,west,hot,34.2,25.58,no,delivered,3,247.74,3.0,16.0
23852,23852.0,dhl,pharmacy,van,standard,east,hot,121.0,2.89,no,delivered,5,613.67,6.0,24.0
23853,23853.0,amazon logistics,pharmacy,truck,two day,south,stormy,127.4,0.67,no,delivered,4,638.77,9.0,16.0
23854,23854.0,dhl,clothing,scooter,standard,west,rainy,18.8,33.74,no,delivered,3,195.22,3.0,24.0
23855,23855.0,fedex,furniture,van,express,east,foggy,112.8,15.67,yes,delayed,2,661.01,6.0,4.0
23856,23856.0,xpressbees,groceries,van,two day,west,stormy,92.7,18.12,no,delivered,4,517.86,9.0,16.0
23857,23857.0,fedex,pharmacy,truck,same day,west,cold,252.6,38.54,no,delivered,4,1478.62,6.0,8.0
23858,23858.0,xpressbees,automobile parts,van,same day,central,cold,162.6,20.31,no,delivered,3,973.93,4.0,8.0
23859,23859.0,delhivery,documents,van,standard,south,clear,21.2,35.63,no,delivered,3,212.89,3.0,24.0
23860,23860.0,amazon logistics,fragile items,ev van,express,west,cold,130.0,36.08,yes,delayed,2,808.24,5.0,4.0
23861,23861.0,dhl,pharmacy,ev bike,standard,east,hot,84.5,35.63,no,delivered,4,529.39,5.0,24.0
23862,23862.0,amazon logistics,furniture,ev van,same day,north,cold,60.2,20.43,no,delivered,3,462.29,2.0,8.0
23863,23863.0,ekart,automobile parts,truck,express,south,foggy,141.2,23.99,yes,delayed,3,827.97,7.0,4.0
23864,23864.0,shadowfax,clothing,van,standard,north,hot,97.0,21.07,no,delivered,4,548.21,3.0,24.0
23865,23865.0,shadowfax,cosmetics,van,express,south,clear,142.8,14.74,yes,delayed,2,808.22,5.0,4.0
23866,23866.0,blue dart,groceries,ev van,standard,north,stormy,136.4,0.8,no,delivered,5,684.4,7.0,24.0
23867,23867.0,fedex,cosmetics,truck,standard,north,foggy,77.7,4.96,no,delivered,4,403.38,7.0,24.0
23868,23868.0,shadowfax,clothing,ev van,standard,north,rainy,57.6,3.03,no,delivered,5,297.09,5.0,24.0
23869,23869.0,amazon logistics,cosmetics,ev van,express,north,rainy,188.6,14.97,no,delivered,3,1037.91,5.0,5.0
23870,23870.0,amazon logistics,electronics,ev van,express,east,clear,190.9,27.07,yes,delayed,3,1085.71,6.0,5.0
23871,23871.0,dhl,groceries,truck,standard,central,stormy,67.8,32.26,no,delivered,4,435.78,6.0,24.0
23872,23872.0,shadowfax,automobile parts,van,standard,east,rainy,35.2,11.48,no,delivered,5,210.44,6.0,24.0
23873,23873.0,blue dart,pharmacy,ev van,two day,east,clear,231.3,15.67,no,delivered,3,1203.51,5.0,16.0
23874,23874.0,ecom express,furniture,scooter,express,west,rainy,233.8,47.27,yes,delayed,3,1360.81,12.0,6.0
23875,23875.0,amazon logistics,documents,scooter,same day,east,hot,162.9,23.28,no,delivered,5,984.34,5.0,8.0
23876,23876.0,ecom express,electronics,ev van,two day,north,stormy,162.9,22.26,no,delivered,4,881.28,11.0,16.0
23877,23877.0,fedex,clothing,ev bike,two day,east,rainy,42.7,34.36,no,delivered,3,316.58,3.0,16.0
23878,23878.0,dhl,cosmetics,truck,express,central,stormy,253.9,37.99,yes,delayed,2,1433.47,12.0,7.0
23879,23879.0,xpressbees,documents,truck,two day,south,rainy,110.8,16.51,no,delivered,5,603.53,6.0,16.0
23880,23880.0,xpressbees,electronics,van,express,north,cold,69.0,21.79,no,delivered,3,460.37,2.0,3.0
23881,23881.0,blue dart,groceries,ev van,express,west,clear,128.7,14.02,yes,delayed,3,735.56,5.0,4.0
23882,23882.0,fedex,groceries,van,standard,west,foggy,44.1,31.77,no,delivered,4,315.81,5.0,24.0
23883,23883.0,shadowfax,automobile parts,van,express,west,stormy,80.0,47.75,yes,delayed,2,593.25,6.0,3.0
23884,23884.0,fedex,documents,bike,two day,west,cold,122.9,10.39,no,delivered,5,645.67,7.0,16.0
23885,23885.0,dhl,documents,bike,standard,south,clear,67.9,49.16,no,delivered,3,486.98,1.0,24.0
23886,23886.0,ekart,clothing,scooter,standard,east,hot,77.9,36.34,no,delivered,4,498.52,3.0,24.0
23887,23887.0,dhl,clothing,scooter,express,central,rainy,148.9,45.81,yes,delayed,2,931.93,7.0,4.0
23888,23888.0,ekart,furniture,scooter,express,north,hot,214.0,29.1,no,delivered,4,1207.3,5.0,6.0
23889,23889.0,ekart,documents,ev bike,express,west,clear,141.7,32.31,yes,delayed,2,855.43,5.0,4.0
23890,23890.0,blue dart,cosmetics,truck,two day,west,rainy,297.1,38.04,no,delivered,4,1601.62,12.0,16.0
23891,23891.0,dhl,fragile items,bike,two day,south,cold,27.7,23.44,no,delivered,4,208.82,1.0,16.0
23892,23892.0,shadowfax,furniture,truck,express,central,stormy,154.0,39.93,yes,failed,1,939.79,8.0,5.0
23893,23893.0,dhl,documents,bike,two day,north,clear,121.4,33.56,no,delivered,4,707.68,4.0,16.0
23894,23894.0,blue dart,fragile items,truck,express,central,stormy,59.2,35.51,yes,failed,2,452.53,5.0,3.0
23895,23895.0,amazon logistics,automobile parts,bike,express,east,hot,8.2,28.62,yes,delayed,3,176.86,3.0,2.0
23896,23896.0,dhl,automobile parts,bike,same day,north,hot,6.0,15.16,no,delivered,5,175.48,0.0,8.0
23897,23897.0,shadowfax,automobile parts,ev bike,two day,east,rainy,210.7,45.28,no,delivered,4,1189.34,6.0,16.0
23898,23898.0,fedex,fragile items,bike,standard,south,stormy,178.7,47.65,no,delivered,4,1036.45,10.0,24.0
23899,23899.0,fedex,cosmetics,ev van,same day,east,clear,187.8,4.26,no,delivered,3,1051.78,6.0,8.0
23900,23900.0,dhl,automobile parts,van,express,west,cold,78.5,14.89,no,delivered,5,487.17,1.0,3.0
23901,23901.0,xpressbees,groceries,ev bike,express,west,rainy,178.8,4.69,yes,delayed,3,958.07,6.0,5.0
23902,23902.0,amazon logistics,automobile parts,scooter,same day,north,rainy,99.2,10.77,no,delivered,3,628.31,7.0,8.0
23903,23903.0,ecom express,electronics,van,same day,west,hot,281.4,1.49,no,delivered,5,1511.47,6.0,8.0
23904,23904.0,dhl,fragile items,ev van,two day,west,clear,9.5,13.45,no,delivered,4,95.6674,1.0,16.0
23905,23905.0,dhl,groceries,bike,express,north,clear,291.2,38.65,no,delivered,4,1621.95,7.0,7.0
23906,23906.0,delhivery,documents,van,two day,central,hot,294.0,4.19,no,delivered,4,1482.57,8.0,16.0
23907,23907.0,dhl,cosmetics,bike,same day,north,clear,289.6,41.2,yes,delayed,3,1632.7206,10.0,8.0
23908,23908.0,ecom express,clothing,van,same day,south,cold,257.9,26.98,no,delivered,5,1470.44,6.0,8.0
