row_id,delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,delivery_time_hours_clean,expected_time_hours_clean,delay_duration_hours,delay_category,on_time_flag,delivery_success_flag,distance_category,cost_per_km,satisfaction_category,performance_score
19313,19313.0,delhivery,documents,bike,standard,south,hot,268.1,34.46,no,delivered,5,1443.88,5.0,24.0,-19.0,on_time_or_early,1,1,very_long,5.385602387168967,excellent,100.0
19314,19314.0,dhl,electronics,van,same day,south,cold,13.1,49.46,no,delivered,4,313.88,1.0,8.0,-7.0,on_time_or_early,1,1,short,23.96030534351145,good,94.0
19315,19315.0,fedex,automobile parts,scooter,two day,east,rainy,165.5,20.5,no,delivered,5,889.0,8.0,16.0,-8.0,on_time_or_early,1,1,long,5.371601208459214,excellent,100.0
19316,19316.0,delhivery,documents,ev van,two day,north,hot,18.7,42.42,no,delivered,4,220.76,1.0,16.0,-15.0,on_time_or_early,1,1,short,11.805347593582887,good,94.0
19317,19317.0,xpressbees,cosmetics,truck,two day,south,hot,249.7,44.03,no,delivered,5,1380.59,9.0,16.0,-7.0,on_time_or_early,1,1,very_long,5.528994793752503,excellent,100.0
19318,19318.0,ecom express,clothing,bike,standard,west,foggy,48.3,21.23,no,delivered,4,305.19,3.0,24.0,-21.0,on_time_or_early,1,1,short,6.318633540372671,good,94.0
19319,19319.0,fedex,electronics,ev bike,standard,west,cold,180.4,22.07,no,delivered,3,968.21,3.0,24.0,-21.0,on_time_or_early,1,1,long,5.367017738359202,average,88.0
19320,19320.0,dhl,cosmetics,truck,standard,west,stormy,295.8,12.97,no,delivered,5,1517.91,10.0,24.0,-14.0,on_time_or_early,1,1,very_long,5.131541582150102,excellent,100.0
19321,19321.0,shadowfax,electronics,bike,two day,east,stormy,199.7,2.14,no,delivered,4,1004.92,7.0,16.0,-9.0,on_time_or_early,1,1,long,5.0321482223335,good,94.0
19322,19322.0,dhl,clothing,van,standard,north,stormy,121.2,35.1,no,delivered,5,711.3,11.0,24.0,-13.0,on_time_or_early,1,1,medium,5.868811881188118,excellent,100.0
19323,19323.0,dhl,documents,ev bike,same day,central,stormy,110.5,44.54,no,delivered,4,786.12,7.0,8.0,-1.0,on_time_or_early,1,1,medium,7.11420814479638,good,94.0
19324,19324.0,xpressbees,pharmacy,truck,same day,east,stormy,285.4,4.5,yes,delayed,2,1540.5,10.0,8.0,2.0,mild_delay,0,1,very_long,5.397687456201822,poor,42.0
19325,19325.0,shadowfax,electronics,truck,two day,central,cold,176.7,11.92,no,delivered,5,919.26,5.0,16.0,-11.0,on_time_or_early,1,1,long,5.202376910016978,excellent,100.0
19326,19326.0,ekart,clothing,van,standard,central,foggy,297.1,45.58,no,delivered,3,1631.24,8.0,24.0,-16.0,on_time_or_early,1,1,very_long,5.4905419050824635,average,88.0
19327,19327.0,dhl,groceries,ev bike,express,north,rainy,19.4,25.51,yes,delayed,3,223.53,5.0,2.0,3.0,moderate_delay,0,1,short,11.522164948453609,average,48.0
19328,19328.0,amazon logistics,cosmetics,ev van,standard,west,stormy,243.4,2.18,no,delivered,4,1223.54,10.0,24.0,-14.0,on_time_or_early,1,1,very_long,5.026869350862777,good,94.0
19329,19329.0,fedex,electronics,scooter,standard,west,foggy,56.6,21.37,no,delivered,5,347.11,4.0,24.0,-20.0,on_time_or_early,1,1,short,6.132685512367491,excellent,100.0
19330,19330.0,delhivery,documents,van,same day,central,hot,102.9,37.82,no,delivered,5,727.96,6.0,8.0,-2.0,on_time_or_early,1,1,medium,7.07444120505345,excellent,100.0
19331,19331.0,amazon logistics,clothing,ev van,same day,west,cold,195.0,17.29,yes,delayed,2,1126.87,9.0,8.0,1.0,mild_delay,0,1,long,5.778820512820512,poor,42.0
19332,19332.0,xpressbees,documents,truck,two day,north,cold,242.2,32.55,no,delivered,3,1308.65,7.0,16.0,-9.0,on_time_or_early,1,1,very_long,5.4031791907514455,average,88.0
19333,19333.0,ekart,documents,scooter,standard,north,cold,171.0,21.42,no,delivered,4,919.26,4.0,24.0,-20.0,on_time_or_early,1,1,long,5.37578947368421,good,94.0
19334,19334.0,ecom express,pharmacy,bike,express,south,stormy,32.3,7.13,yes,delayed,2,232.89,6.0,2.0,4.0,moderate_delay,0,1,short,7.210216718266254,poor,42.0
19335,19335.0,ecom express,electronics,ev bike,standard,south,foggy,3.6,21.25,no,delivered,3,95.6674,3.0,24.0,-21.0,on_time_or_early,1,1,short,26.574277777777777,average,88.0
19336,19336.0,ecom express,automobile parts,van,same day,east,cold,261.8,2.99,yes,delayed,2,1417.97,10.0,8.0,2.0,mild_delay,0,1,very_long,5.416233766233766,poor,42.0
19337,19337.0,dhl,documents,ev bike,same day,central,foggy,83.0,4.59,no,delivered,3,528.77,5.0,8.0,-3.0,on_time_or_early,1,1,medium,6.370722891566265,average,88.0
19338,19338.0,ecom express,automobile parts,bike,same day,east,cold,201.7,31.63,no,delivered,3,1203.39,4.0,8.0,-4.0,on_time_or_early,1,1,long,5.966236985622212,average,88.0
19339,19339.0,amazon logistics,cosmetics,truck,standard,south,cold,233.0,41.24,no,delivered,3,1288.72,8.0,24.0,-16.0,on_time_or_early,1,1,very_long,5.530987124463519,average,88.0
19340,19340.0,amazon logistics,groceries,truck,standard,west,stormy,210.9,1.55,no,delivered,5,1059.15,8.0,24.0,-16.0,on_time_or_early,1,1,long,5.022048364153628,excellent,100.0
19341,19341.0,fedex,documents,van,two day,east,cold,31.2,20.59,no,delivered,5,217.77,2.0,16.0,-14.0,on_time_or_early,1,1,short,6.979807692307693,excellent,100.0
19342,19342.0,ekart,automobile parts,van,same day,central,rainy,232.7,18.27,yes,delayed,3,1318.31,8.0,8.0,0.0,on_time_or_early,0,1,very_long,5.665277180919639,average,48.0
19343,19343.0,ekart,automobile parts,scooter,standard,east,clear,268.0,15.96,no,delivered,5,1387.88,8.0,24.0,-16.0,on_time_or_early,1,1,very_long,5.178656716417911,excellent,100.0
19344,19344.0,ecom express,pharmacy,ev bike,express,west,stormy,238.4,9.2,yes,delayed,2,1269.6,8.0,6.0,2.0,mild_delay,0,1,very_long,5.325503355704697,poor,42.0
19345,19345.0,fedex,electronics,scooter,express,north,rainy,153.6,44.73,yes,delayed,3,952.19,5.0,5.0,0.0,on_time_or_early,0,1,long,6.199153645833334,average,48.0
19346,19346.0,ecom express,automobile parts,van,express,east,cold,60.7,25.95,yes,delayed,3,431.35,3.0,3.0,0.0,on_time_or_early,0,1,short,7.106260296540363,average,48.0
19347,19347.0,fedex,furniture,ev van,same day,east,hot,187.9,32.5,no,delivered,5,1137.0,3.0,8.0,-5.0,on_time_or_early,1,1,long,6.051091005854177,excellent,100.0
19348,19348.0,fedex,electronics,truck,express,east,clear,210.5,2.26,no,delivered,5,1109.28,5.0,6.0,-1.0,on_time_or_early,1,1,long,5.269738717339667,excellent,100.0
19349,19349.0,delhivery,fragile items,bike,same day,west,stormy,82.0,35.19,no,delivered,5,615.57,7.0,8.0,-1.0,on_time_or_early,1,1,medium,7.506951219512196,excellent,100.0
19350,19350.0,dhl,electronics,bike,same day,north,hot,192.8,4.1,no,delivered,4,1076.3,5.0,8.0,-3.0,on_time_or_early,1,1,long,5.582468879668049,good,94.0
19351,19351.0,shadowfax,groceries,truck,standard,south,foggy,262.7,36.89,no,delivered,4,1424.17,10.0,24.0,-14.0,on_time_or_early,1,1,very_long,5.421279025504378,good,94.0
19352,19352.0,delhivery,electronics,ev bike,express,east,cold,115.1,32.59,yes,failed,1,723.27,5.0,4.0,1.0,mild_delay,0,0,medium,6.283840139009557,poor,6.0
19353,19353.0,blue dart,groceries,van,express,west,hot,160.1,5.22,no,delivered,5,866.16,3.0,5.0,-2.0,on_time_or_early,1,1,long,5.410118675827608,excellent,100.0
19354,19354.0,shadowfax,fragile items,ev van,two day,north,hot,215.5,7.58,no,delivered,5,1100.24,5.0,16.0,-11.0,on_time_or_early,1,1,long,5.105522041763341,excellent,100.0
19355,19355.0,ekart,clothing,ev van,standard,west,rainy,222.7,27.53,no,delivered,3,1196.09,7.0,24.0,-17.0,on_time_or_early,1,1,long,5.370857656039515,average,88.0
19356,19356.0,xpressbees,clothing,van,express,west,cold,193.7,30.28,yes,delayed,2,1109.34,8.0,5.0,3.0,moderate_delay,0,1,long,5.727103768714507,poor,42.0
19357,19357.0,fedex,automobile parts,scooter,same day,east,hot,158.9,12.26,no,delivered,4,931.28,4.0,8.0,-4.0,on_time_or_early,1,1,long,5.86079295154185,good,94.0
19358,19358.0,dhl,clothing,bike,same day,west,hot,211.2,12.74,no,delivered,4,1194.22,6.0,8.0,-2.0,on_time_or_early,1,1,long,5.654450757575758,good,94.0
19359,19359.0,blue dart,clothing,bike,standard,east,hot,254.1,49.42,no,delivered,5,1418.76,10.0,24.0,-14.0,on_time_or_early,1,1,very_long,5.583471074380165,excellent,100.0
19360,19360.0,dhl,pharmacy,truck,two day,central,cold,269.3,31.66,no,delivered,5,1441.48,7.0,16.0,-9.0,on_time_or_early,1,1,very_long,5.35269216487189,excellent,100.0
19361,19361.0,fedex,documents,van,standard,north,hot,129.3,18.71,no,delivered,3,702.63,6.0,24.0,-18.0,on_time_or_early,1,1,medium,5.434106728538283,average,88.0
19362,19362.0,shadowfax,automobile parts,bike,express,east,cold,213.9,4.0,no,delivered,5,1131.5,3.0,6.0,-3.0,on_time_or_early,1,1,long,5.289855072463768,excellent,100.0
19363,19363.0,ekart,clothing,bike,standard,west,rainy,121.8,29.53,no,delivered,4,697.59,8.0,24.0,-16.0,on_time_or_early,1,1,medium,5.727339901477833,good,94.0
19364,19364.0,delhivery,pharmacy,van,same day,north,stormy,258.4,32.66,yes,delayed,2,1489.98,13.0,8.0,5.0,moderate_delay,0,1,very_long,5.766176470588236,poor,42.0
19365,19365.0,ecom express,automobile parts,truck,express,west,foggy,249.4,34.23,yes,failed,2,1399.69,11.0,6.0,5.0,moderate_delay,0,0,very_long,5.6122293504410585,poor,12.0
19366,19366.0,ecom express,cosmetics,bike,same day,north,stormy,226.2,10.64,yes,delayed,2,1262.92,11.0,8.0,3.0,moderate_delay,0,1,very_long,5.583200707338639,poor,42.0
19367,19367.0,ecom express,electronics,van,same day,west,cold,147.3,18.42,no,delivered,4,891.76,4.0,8.0,-4.0,on_time_or_early,1,1,medium,6.054039375424304,good,94.0
19368,19368.0,ekart,clothing,van,two day,central,cold,161.9,23.02,no,delivered,4,878.56,8.0,16.0,-8.0,on_time_or_early,1,1,long,5.426559604694255,good,94.0
19369,19369.0,shadowfax,clothing,bike,standard,south,clear,240.5,10.88,no,delivered,5,1235.14,8.0,24.0,-16.0,on_time_or_early,1,1,very_long,5.135717255717256,excellent,100.0
19370,19370.0,blue dart,automobile parts,ev van,same day,north,hot,15.4,34.0,no,delivered,5,279.0,0.0,8.0,-8.0,on_time_or_early,1,1,short,18.116883116883116,excellent,100.0
19371,19371.0,ecom express,clothing,scooter,express,west,cold,170.7,17.64,no,delivered,5,956.42,5.0,5.0,0.0,on_time_or_early,1,1,long,5.602929115407147,excellent,100.0
19372,19372.0,delhivery,electronics,bike,same day,south,stormy,72.8,15.24,no,delivered,3,509.72,7.0,8.0,-1.0,on_time_or_early,1,1,short,7.0016483516483525,average,88.0
19373,19373.0,fedex,groceries,bike,two day,west,stormy,181.3,28.88,no,delivered,4,993.14,12.0,16.0,-4.0,on_time_or_early,1,1,long,5.477881963596249,good,94.0
19374,19374.0,amazon logistics,documents,van,two day,north,hot,143.5,9.35,no,delivered,5,745.55,3.0,16.0,-13.0,on_time_or_early,1,1,medium,5.195470383275261,excellent,100.0
19375,19375.0,xpressbees,clothing,ev bike,two day,west,cold,191.7,37.76,no,delivered,4,1071.78,5.0,16.0,-11.0,on_time_or_early,1,1,long,5.590923317683881,good,94.0
19376,19376.0,amazon logistics,furniture,scooter,two day,central,clear,29.1,40.96,no,delivered,4,268.38,2.0,16.0,-14.0,on_time_or_early,1,1,short,9.222680412371133,good,94.0
19377,19377.0,fedex,automobile parts,ev bike,two day,west,hot,278.0,41.59,no,delivered,4,1514.77,10.0,16.0,-6.0,on_time_or_early,1,1,very_long,5.4488129496402875,good,94.0
19378,19378.0,delhivery,documents,scooter,two day,south,cold,175.5,11.99,no,delivered,4,913.47,5.0,16.0,-11.0,on_time_or_early,1,1,long,5.204957264957265,good,94.0
19379,19379.0,delhivery,automobile parts,scooter,same day,west,clear,89.0,10.97,no,delivered,4,577.91,3.0,8.0,-5.0,on_time_or_early,1,1,medium,6.493370786516854,good,94.0
19380,19380.0,blue dart,pharmacy,truck,standard,south,foggy,239.2,3.67,no,delivered,4,1207.01,7.0,24.0,-17.0,on_time_or_early,1,1,very_long,5.046028428093646,good,94.0
19381,19381.0,delhivery,groceries,ev bike,two day,east,hot,205.0,2.87,no,delivered,5,1033.61,8.0,16.0,-8.0,on_time_or_early,1,1,long,5.042,excellent,100.0
19382,19382.0,fedex,cosmetics,ev bike,same day,west,clear,135.0,23.84,no,delivered,5,846.52,4.0,8.0,-4.0,on_time_or_early,1,1,medium,6.270518518518519,excellent,100.0
19383,19383.0,delhivery,groceries,truck,two day,central,rainy,84.4,45.77,no,delivered,4,559.31,7.0,16.0,-9.0,on_time_or_early,1,1,medium,6.626895734597155,good,94.0
19384,19384.0,blue dart,clothing,ev van,express,east,foggy,96.6,30.4,yes,delayed,3,624.2,4.0,3.0,1.0,mild_delay,0,1,medium,6.461697722567289,average,48.0
19385,19385.0,dhl,documents,ev van,same day,central,cold,16.3,33.26,no,delivered,4,281.28,2.0,8.0,-6.0,on_time_or_early,1,1,short,17.256441717791407,good,94.0
19386,19386.0,xpressbees,electronics,scooter,express,east,stormy,116.0,1.74,yes,failed,2,635.22,5.0,4.0,1.0,mild_delay,0,0,medium,5.476034482758621,poor,12.0
19387,19387.0,xpressbees,pharmacy,truck,standard,central,cold,154.3,16.82,no,delivered,4,821.96,6.0,24.0,-18.0,on_time_or_early,1,1,long,5.327025275437459,good,94.0
19388,19388.0,delhivery,electronics,bike,same day,north,cold,252.7,40.89,yes,delayed,3,1486.17,8.0,8.0,0.0,on_time_or_early,0,1,very_long,5.881163434903048,average,48.0
19389,19389.0,ecom express,clothing,bike,express,north,stormy,194.6,25.43,yes,delayed,2,1099.29,10.0,5.0,5.0,moderate_delay,0,1,long,5.648972250770812,poor,42.0
19390,19390.0,fedex,electronics,van,standard,south,stormy,66.1,20.55,no,delivered,5,392.15,5.0,24.0,-19.0,on_time_or_early,1,1,short,5.93267776096823,excellent,100.0
19391,19391.0,dhl,electronics,ev bike,standard,south,hot,289.1,16.81,no,delivered,5,1495.93,8.0,24.0,-16.0,on_time_or_early,1,1,very_long,5.174437910757523,excellent,100.0
19392,19392.0,dhl,automobile parts,truck,same day,south,clear,67.2,4.37,no,delivered,5,449.11,4.0,8.0,-4.0,on_time_or_early,1,1,short,6.6831845238095235,excellent,100.0
19393,19393.0,amazon logistics,electronics,bike,same day,west,rainy,185.7,4.37,no,delivered,3,1041.61,7.0,8.0,-1.0,on_time_or_early,1,1,long,5.60910070005385,average,88.0
19394,19394.0,fedex,pharmacy,ev bike,express,central,clear,99.2,19.35,yes,delayed,3,604.05,5.0,3.0,2.0,mild_delay,0,1,medium,6.089213709677419,average,48.0
19395,19395.0,ekart,documents,truck,express,north,clear,37.5,17.69,no,delivered,5,290.57,2.0,2.0,0.0,on_time_or_early,1,1,short,7.7485333333333335,excellent,100.0
19396,19396.0,dhl,clothing,ev bike,two day,south,foggy,247.2,18.82,no,delivered,4,1292.46,9.0,16.0,-7.0,on_time_or_early,1,1,very_long,5.228398058252427,good,94.0
19397,19397.0,delhivery,documents,truck,express,central,cold,177.2,42.42,no,delivered,5,1063.26,5.0,5.0,0.0,on_time_or_early,1,1,long,6.000338600451467,excellent,100.0
19398,19398.0,blue dart,electronics,ev van,express,south,cold,157.9,48.45,yes,delayed,2,984.85,5.0,5.0,0.0,on_time_or_early,0,1,long,6.2371754274857505,poor,42.0
19399,19399.0,ekart,documents,van,two day,west,foggy,90.8,12.34,no,delivered,5,491.02,7.0,16.0,-9.0,on_time_or_early,1,1,medium,5.407709251101322,excellent,100.0
19400,19400.0,blue dart,fragile items,bike,standard,north,foggy,233.9,18.33,no,delivered,3,1224.49,8.0,24.0,-16.0,on_time_or_early,1,1,very_long,5.235100470286447,average,88.0
19401,19401.0,dhl,pharmacy,truck,same day,central,cold,256.0,12.14,no,delivered,5,1416.42,6.0,8.0,-2.0,on_time_or_early,1,1,very_long,5.532890625,excellent,100.0
19402,19402.0,delhivery,fragile items,ev van,same day,east,cold,251.1,21.19,no,delivered,5,1419.07,5.0,8.0,-3.0,on_time_or_early,1,1,very_long,5.651413779370769,excellent,100.0
19403,19403.0,shadowfax,cosmetics,bike,express,central,stormy,22.7,21.47,yes,failed,1,227.91,7.0,2.0,5.0,moderate_delay,0,0,short,10.040088105726872,poor,6.0
19404,19404.0,blue dart,automobile parts,ev van,same day,north,clear,60.4,47.91,no,delivered,5,545.73,1.0,8.0,-7.0,on_time_or_early,1,1,short,9.035264900662252,excellent,100.0
19405,19405.0,blue dart,electronics,ev bike,express,east,foggy,38.0,6.29,no,delivered,4,258.87,2.0,2.0,0.0,on_time_or_early,1,1,short,6.812368421052632,good,94.0
19406,19406.0,ecom express,clothing,bike,same day,central,stormy,92.0,13.37,no,delivered,3,600.11,6.0,8.0,-2.0,on_time_or_early,1,1,medium,6.522934782608695,average,88.0
19407,19407.0,delhivery,groceries,truck,express,north,hot,34.7,9.17,yes,delayed,2,251.01,3.0,2.0,1.0,mild_delay,0,1,short,7.23371757925072,poor,42.0
19408,19408.0,ekart,furniture,scooter,two day,central,cold,53.9,45.81,no,delivered,4,406.93,2.0,16.0,-14.0,on_time_or_early,1,1,short,7.549721706864564,good,94.0
19409,19409.0,fedex,fragile items,truck,express,west,stormy,212.2,38.18,yes,delayed,2,1225.54,10.0,6.0,4.0,moderate_delay,0,1,long,5.775400565504241,poor,42.0
19410,19410.0,ekart,clothing,ev bike,two day,east,foggy,201.0,28.07,no,delivered,3,1089.21,6.0,16.0,-10.0,on_time_or_early,1,1,long,5.418955223880597,average,88.0
19411,19411.0,ekart,electronics,van,same day,central,stormy,85.5,2.35,no,delivered,5,534.55,6.0,8.0,-2.0,on_time_or_early,1,1,medium,6.2520467836257305,excellent,100.0
19412,19412.0,blue dart,fragile items,van,standard,central,stormy,247.4,45.98,no,delivered,5,1374.94,11.0,24.0,-13.0,on_time_or_early,1,1,very_long,5.557558609539208,excellent,100.0
19413,19413.0,dhl,furniture,bike,same day,north,stormy,200.7,29.79,yes,delayed,2,1192.87,10.0,8.0,2.0,mild_delay,0,1,long,5.943547583457897,poor,42.0
19414,19414.0,xpressbees,groceries,bike,standard,north,rainy,130.1,49.04,no,delivered,5,797.62,5.0,24.0,-19.0,on_time_or_early,1,1,medium,6.130822444273636,excellent,100.0
19415,19415.0,shadowfax,clothing,ev bike,same day,south,rainy,7.5,34.66,no,delivered,4,241.48,4.0,8.0,-4.0,on_time_or_early,1,1,short,32.19733333333333,good,94.0
19416,19416.0,ecom express,cosmetics,van,standard,east,hot,197.1,46.13,no,delivered,4,1123.89,7.0,24.0,-17.0,on_time_or_early,1,1,long,5.702130898021309,good,94.0
19417,19417.0,xpressbees,fragile items,ev van,two day,west,hot,235.0,10.27,no,delivered,4,1205.81,7.0,16.0,-9.0,on_time_or_early,1,1,very_long,5.131106382978723,good,94.0
19418,19418.0,amazon logistics,electronics,truck,standard,north,cold,68.0,47.29,no,delivered,4,481.87,3.0,24.0,-21.0,on_time_or_early,1,1,short,7.086323529411764,good,94.0
19419,19419.0,dhl,electronics,van,express,south,hot,36.6,19.75,yes,failed,1,292.25,4.0,2.0,2.0,mild_delay,0,0,short,7.9849726775956285,poor,6.0
19420,19420.0,shadowfax,fragile items,ev van,same day,south,foggy,95.2,10.69,no,delivered,4,608.07,7.0,8.0,-1.0,on_time_or_early,1,1,medium,6.387289915966387,good,94.0
19421,19421.0,shadowfax,fragile items,bike,standard,east,cold,211.0,20.92,no,delivered,4,1117.76,6.0,24.0,-18.0,on_time_or_early,1,1,long,5.297440758293839,good,94.0
19422,19422.0,amazon logistics,documents,ev bike,standard,east,cold,288.8,35.81,no,delivered,5,1551.43,10.0,24.0,-14.0,on_time_or_early,1,1,very_long,5.371987534626038,excellent,100.0
19423,19423.0,fedex,cosmetics,bike,two day,east,stormy,118.3,24.85,no,delivered,5,666.05,5.0,16.0,-11.0,on_time_or_early,1,1,medium,5.630177514792899,excellent,100.0
19424,19424.0,dhl,fragile items,ev van,express,west,clear,249.2,1.99,yes,failed,1,1301.97,10.0,6.0,4.0,moderate_delay,0,0,very_long,5.224598715890851,poor,6.0
19425,19425.0,delhivery,clothing,truck,two day,west,cold,228.5,7.44,no,delivered,4,1164.82,5.0,16.0,-11.0,on_time_or_early,1,1,very_long,5.0976805251641135,good,94.0
19426,19426.0,amazon logistics,clothing,van,express,central,hot,266.2,29.92,yes,delayed,2,1470.76,7.0,7.0,0.0,on_time_or_early,0,1,very_long,5.525018782870022,poor,42.0
19427,19427.0,dhl,clothing,truck,standard,central,rainy,199.4,21.59,no,delivered,3,1061.77,6.0,24.0,-18.0,on_time_or_early,1,1,long,5.324824473420261,average,88.0
19428,19428.0,amazon logistics,fragile items,ev bike,same day,central,rainy,284.0,12.8,yes,delayed,3,1558.4,12.0,8.0,4.0,moderate_delay,0,1,very_long,5.4873239436619725,average,48.0
19429,19429.0,xpressbees,cosmetics,scooter,standard,central,clear,275.3,2.16,no,delivered,5,1382.98,9.0,24.0,-15.0,on_time_or_early,1,1,very_long,5.023537958590628,excellent,100.0
19430,19430.0,delhivery,clothing,bike,two day,south,clear,11.1,5.12,no,delivered,5,95.6674,2.0,16.0,-14.0,on_time_or_early,1,1,short,8.618684684684686,excellent,100.0
19431,19431.0,shadowfax,clothing,ev van,same day,west,foggy,155.5,27.54,no,delivered,4,960.12,6.0,8.0,-2.0,on_time_or_early,1,1,long,6.174405144694534,good,94.0
19432,19432.0,fedex,pharmacy,truck,same day,west,stormy,99.0,25.85,yes,failed,2,672.55,8.0,8.0,0.0,on_time_or_early,0,0,medium,6.793434343434343,poor,12.0
19433,19433.0,ekart,automobile parts,scooter,standard,west,stormy,254.1,21.38,no,delivered,3,1334.64,12.0,24.0,-12.0,on_time_or_early,1,1,very_long,5.252420306965762,average,88.0
